NewCreditCustomer,Age,Gender,Country,Amount,Interest,LoanDuration,MonthlyPayment,MonthlyPaymentDay,Education,HomeOwnershipType,IncomeTotal,LiabilitiesTotal,ProbabilityOfDefault,PrincipalBalance
FALSE,43,0,NL,2184,11.06,60,49,25,-1,1,2340,553.43,0.0011902992258743,2184
FALSE,39,0,NL,520,11.06,60,12,25,-1,1,2600,126.33,5.833372751863e-4,520
FALSE,51,0,FI,1347,19.33,116,21,15,5,8,2500,1128.31,0.1067437753081321,1347
TRUE,22,1,FI,518,19.34,60,13,3,5,3,1900,0,0.2341244518756866,518
TRUE,41,0,FI,4249,19.34,60,110,3,3,2,2500,359,0.0687424167990684,4249
TRUE,26,1,EE,106,29.26,54,4,13,3,3,1300,207.98,0.1468443758344992,104.95
TRUE,44,0,NL,1560,11.07,60,35,26,-1,1,5741,0,0.0031579132960033,1560
TRUE,37,0,FI,1036,19.34,60,27,3,3,10,3000,1009.6,0.0839981138706207,1036
FALSE,46,0,NL,6552,11.07,60,146,1,-1,1,2805,213.54,6.142256266638e-4,6552
TRUE,42,1,FI,207,19.26,12,19,1,5,3,2920,279.91,0.0635225549340248,207
TRUE,21,0,FI,103,19.31,60,3,15,3,2,2080,845.29,0.1096953600645065,101.95
FALSE,27,1,FI,2073,15.18,60,49,15,3,3,1700,117.18,0.0379530899226665,2049.59
TRUE,39,0,FI,207,19.32,60,5,18,3,3,3000,34.63,0.0444066673517227,204.89
FALSE,49,1,FI,310,19.32,60,8,19,5,1,2200,724.13,0.0075336596928536,306.85
TRUE,27,1,NL,1456,11.06,60,33,25,-1,2,2500,119.63,0.0011902992258743,1456
FALSE,31,1,FI,310,19.32,60,8,13,3,3,1700,484.81,0.0739459693431854,306.55
TRUE,54,1,FI,4249,19.32,60,110,18,3,3,1900,127,0.0366597808897495,4205.78
TRUE,21,1,FI,2591,19.34,60,67,3,3,3,2300,100,0.1339765042066574,2591
TRUE,25,1,FI,518,15.18,60,12,18,3,3,2300,100.44,0.0760423019528389,512.15
FALSE,31,1,FI,207,19.34,60,5,1,3,3,2000,268.8,0.1084010228514671,207
TRUE,57,0,FI,4249,19.34,60,110,5,5,5,2200,0,0.0506197996437549,4249
FALSE,31,0,FI,1036,19.34,60,27,27,1,3,2600,337.5,0.0719035640358924,1036
TRUE,50,0,FI,1554,19.32,60,40,18,3,1,3000,298.59,0.0793926864862442,1538.19
TRUE,33,0,FI,310,19.28,24,16,13,3,1,2000,924.02,0.0549509078264236,299.26
FALSE,69,0,FI,3420,19.31,12,315,4,3,1,1350,332.4,0.0356088578701019,3420
TRUE,24,0,NL,104,10.59,48,3,13,-1,3,2083,55.32,0.0083362171203413,102.23
TRUE,48,1,FI,621,19.32,60,16,17,3,3,2300,44.73,0.1003659889101982,614.68
FALSE,49,0,FI,414,15.18,117,5,23,1,3,2600,1053.86,0.0407712720334529,414
TRUE,24,0,NL,104,10.84,54,2,13,-1,3,2083,58.07,0.0083362171203413,102.48
TRUE,43,0,FI,518,15.18,60,12,18,5,1,3300,760,0.0277522690594196,512.15
TRUE,23,1,FI,103,19.19,12,9,19,1,3,1800,166.91,0.0363560281693935,95.13
TRUE,42,1,FI,2902,19.32,60,75,24,3,1,2000,369.88,0.088050253689289,2902
FALSE,34,0,EE,318,31.36,24,18,13,4,3,1600,152.75,0.0916835406442958,307.93
FALSE,36,0,FI,207,19.34,60,5,1,3,3,2500,399.83,0.0598715730011463,207
TRUE,25,1,FI,310,15.19,60,7,1,5,3,2627,458.42,0.1033096984028816,310
FALSE,37,1,FI,310,19.34,48,9,3,3,3,3800,434.29,0.0498646087944507,0
TRUE,46,1,FI,4249,19.34,60,110,3,3,1,2300,700,0.090458832681179,4249
TRUE,36,1,FI,1036,17.37,60,26,3,3,3,1820,248.8,0.0970731973648071,1031.99
TRUE,53,0,NL,6968,11.06,60,156,10,-1,1,2700,0,0.0110723676303502,6771.33
TRUE,68,1,FI,4249,15.15,24,206,23,3,3,1788,300,0.0186539683490991,4249
FALSE,41,1,FI,103,19.17,12,9,18,5,1,2745,411.38,0.0371139198541641,0
FALSE,39,0,FI,725,19.19,12,67,19,3,3,2600,452.24,0.0355949439108371,669.61
FALSE,29,1,FI,103,19.33,60,3,1,3,3,3800,432.97,0.1313248425722122,103
TRUE,28,0,EE,531,36.91,60,20,13,1,10,1200,140,0.2009742842766826,527.31
TRUE,51,0,FI,518,19.19,12,48,19,3,3,1900,300,0.0956991538405418,478.42
TRUE,26,1,FI,310,19.32,60,8,12,4,3,2500,296.81,0.0857146978378295,303.46
TRUE,32,0,FI,3005,19.32,60,78,18,3,2,2450,56.61,0.1100035682320594,2974.43
TRUE,34,0,EE,2126,29.25,60,71,19,3,3,2000,40,0.1960280497071195,2082.32
TRUE,45,1,FI,207,19.32,60,5,13,5,1,3600,171.8,0.0271883010864257,202.88
FALSE,38,1,FI,310,15.15,24,15,23,5,1,2730,1351.01,0.0436203181743621,310
TRUE,26,1,FI,414,19.32,60,11,12,4,3,2500,305.73,0.0857146978378295,405.27
FALSE,36,0,FI,518,19.32,60,13,18,4,3,2200,494.86,0.0382388345897197,512.73
TRUE,61,0,FI,932,17.37,60,23,5,3,3,1600,250,0.2420393675565719,932
TRUE,28,1,EE,3721,19.53,36,147,3,5,3,2600,60,0.0988232122049214,3721
TRUE,30,1,FI,1036,19.32,60,27,18,3,3,2600,26.8,0.1323896199464798,1025.46
FALSE,36,1,FI,621,15.15,12,56,2,3,3,2800,783.4,0.1054833084344864,619.08
TRUE,36,0,FI,2176,13.03,48,58,12,1,3,2600,0,0.0258513893932104,2141.19
FALSE,50,1,FI,310,19.34,60,8,27,1,1,1710,241.94,0.085104189813137,310
FALSE,68,1,FI,1036,17.36,24,51,5,3,3,1600,305.64,0.0437316820025444,1032.57
TRUE,27,1,NL,728,11.06,60,16,25,-1,2,2500,152.16,0.0011902992258743,728
TRUE,42,1,FI,1036,19.34,60,27,1,4,3,1650,139.6,0.0666365996003151,1036
TRUE,43,2,NL,6968,11.07,60,156,1,-1,3,3000,0,0.0110723676303502,6968
FALSE,66,1,FI,4249,17.36,54,113,6,1,3,1850,285.94,0.0467082671821117,4245.19
TRUE,38,0,FI,3109,19.32,60,80,23,5,1,4500,1813,0.061028141528368,3109
FALSE,43,1,FI,414,17.37,60,10,3,3,3,3500,206.42,0.0302355531603097,414
TRUE,37,0,FI,310,19.32,60,8,12,3,3,1200,0,0.062883511185646,306.85
TRUE,35,0,FI,725,15.17,60,17,12,3,1,3500,333,0.0201281309127807,716.81
TRUE,41,1,NL,624,11.06,60,14,24,-1,2,2822,144,0.0110723676303502,624
TRUE,39,1,FI,725,15.07,12,65,18,5,1,4800,872.53,0.0307570062577724,668.62
FALSE,63,1,FI,103,15.19,60,2,4,3,1,1800,277.42,0.0198252275586128,102.06
FALSE,23,1,FI,621,17.35,60,15,18,3,10,2811,410.64,0.0180427338927984,614.36
TRUE,67,1,FI,4249,17.36,36,151,6,5,3,1961,987.73,0.0622219778597354,4240.36
TRUE,21,1,FI,2073,19.32,60,54,10,3,3,3800,73,0.1358758062124252,2051.91
FALSE,51,1,EE,956,25.54,110,22,13,1,10,1200,386.72,0.0365789222709136,956
FALSE,34,0,NL,936,11.07,60,21,26,-1,2,6812.43,2032.07,5.833372751863e-4,936
TRUE,28,1,NL,1560,11.07,60,35,23,-1,2,2200,46.44,0.0011902992258743,1560
TRUE,38,1,FI,1036,19.32,60,27,22,5,1,4000,265.09,0.0413150750100612,1025.46
FALSE,45,1,NL,208,11.06,60,5,23,-1,1,4150,167.42,0.0081083151367315,208
TRUE,32,1,FI,103,19.31,60,3,18,1,3,2100,147.97,0.0640228018164634,99.72
FALSE,55,0,NL,1560,11.07,60,35,1,-1,2,3100,388,8.316956099653543e-5,1560
FALSE,43,0,EE,212,36.41,54,8,4,4,10,900,142.99,0.1583321378227339,210.18
FALSE,29,0,FI,4249,17.35,60,106,24,3,1,2500,800,0.0404764376580715,4249
FALSE,56,0,FI,1554,19.32,60,40,25,3,8,2300,928.54,0.0431695617735385,1554
TRUE,59,0,NL,6864,11.07,60,153,1,-1,2,3900,301.84,0.0055126657265054,6864
FALSE,44,1,FI,518,19.32,60,13,11,3,1,2400,1109.97,0.0243219956755638,0
FALSE,32,0,NL,1560,11.07,60,35,1,-1,3,2190,180.26,0.0053618639886806,1560
FALSE,43,1,FI,2591,19.34,60,67,3,5,3,4200,1270.24,0.0530939735472202,2591
TRUE,29,2,NL,520,10.59,48,14,26,-1,1,2400,0,0.074634322895794,520
TRUE,36,1,FI,310,19.2,12,29,17,5,3,2800,385.71,0.0188038721680641,286.31
FALSE,27,0,FI,103,19.18,12,9,10,3,3,3100,442.59,0.0746019482612609,94.94
TRUE,33,0,FI,932,17.35,60,23,12,3,1,28000,440,0.2492719739675522,922.04
FALSE,22,1,FI,932,19.32,60,24,16,3,3,1950,601.35,0.0238991174846887,922.52
FALSE,45,0,NL,520,11.08,60,12,2,-1,1,2887,298.74,0.0027029510105572,518.6
FALSE,24,0,FI,414,19.18,12,38,18,3,1,3200,500,0.0509015657007694,0
FALSE,52,0,FI,621,17.37,60,15,4,1,3,3700,1051.35,0.0999602824449539,621
TRUE,52,1,NL,1040,11.07,60,23,24,-1,1,3650,190.97,0.0083362171203413,1040
FALSE,21,1,EE,106,36.37,119,3,11,4,2,915,279.43,0.2465364549019502,106
TRUE,20,1,FI,932,17.37,60,23,3,3,3,1900,230,0.0439363047480583,0
TRUE,63,0,FI,103,19.31,60,3,18,3,10,2300,374.21,0.0406208932399749,101.95
TRUE,42,1,FI,518,15.07,12,47,18,3,10,2700,92,0.027617597952485,477.72
TRUE,31,1,FI,1036,15.18,24,50,2,3,3,1350,163,0.0272277649492025,1036
FALSE,31,1,NL,2912,11.06,60,65,25,-1,1,2640,92.28,4.335187262332e-4,2912
TRUE,30,1,FI,207,19.32,60,5,18,3,3,2500,84.8,0.0388033762574195,204.89
FALSE,43,0,NL,104,11.07,60,2,25,-1,1,2340,602.19,0.0011902992258743,104
TRUE,42,2,NL,2600,10.59,48,68,26,-1,1,2500,0,0.009197657621605,2600
TRUE,37,0,NL,3016,11.07,60,67,1,-1,1,2500,111.45,0.008776827780555,3016
TRUE,22,1,FI,518,19.32,60,13,17,1,3,1600,229.42,0.0994290933012962,508.06
TRUE,53,1,NL,104,11.08,60,2,1,-1,1,2320,292.37,0.0011902992258743,104
TRUE,23,1,NL,2600,11.07,60,58,1,-1,1,2800,65.01,8.316956099653543e-5,2600
TRUE,43,1,NL,1040,11.07,60,23,1,-1,3,2400,132.35,8.316956099653543e-5,1040
FALSE,23,0,EE,212,31.34,24,12,8,4,2,1200,184.82,0.0834686830000633,205.29
FALSE,57,1,NL,3224,11.06,60,72,21,-1,2,2180,136.39,8.316956099653543e-5,3182.98
FALSE,41,0,FI,1554,19.28,18,100,1,5,3,3420,1027.9,0.0450388751924037,1554
FALSE,50,0,FI,4249,19.32,60,110,10,4,3,1327,299.37,0.0712565630674362,4205.78
TRUE,30,0,FI,2176,19.31,24,109,1,4,1,2300,318.35,0.074854090809822,2176
TRUE,24,0,FI,932,19.32,60,24,24,4,3,2800,0,0.2202507108449936,932
TRUE,47,0,NL,3952,11.06,60,88,10,-1,1,2600,0,0.0563105276459667,3708.84
TRUE,33,1,FI,1036,19.34,60,27,3,3,5,2200,266.5,0.1042632386088371,1036
TRUE,39,1,FI,1969,19.34,60,51,3,1,3,2000,294,0.1633117794990539,1969
TRUE,45,0,EE,14992,19.53,84,365,2,5,1,2500,180,0.0487753896150703,14992
FALSE,56,1,FI,518,15.18,60,12,18,3,3,1800,355.68,0.0435296073555946,512.15
TRUE,41,0,FI,310,17.37,60,8,3,5,1,2550,198.78,0.0825315415859222,310
TRUE,49,1,FI,2073,19.32,60,54,18,3,1,2100,797.48,0.0741551741957664,2051.91
FALSE,28,0,NL,728,10.6,48,19,1,-1,3,2600,190.96,0.0061979702791726,728
FALSE,51,0,FI,1554,19.34,60,40,6,3,1,1500,162.17,0.0462829656898975,1554
FALSE,39,0,FI,1969,17.37,60,49,3,3,1,2150,830.38,0.0943903774023056,1969
TRUE,27,1,FI,932,17.36,60,23,26,3,3,2615,0,0.1566549688577652,932
FALSE,27,0,NL,2288,11.07,60,51,1,-1,1,2270,357.07,4.335187262332e-4,2288
FALSE,40,1,FI,4249,15.18,60,101,15,5,1,4600,1084.68,0.0408400110900402,4201.02
FALSE,37,1,FI,4249,15.19,60,101,3,3,1,2800,1201.11,0.0731719508767128,4249
FALSE,35,1,FI,207,19.32,60,5,13,5,3,2800,42.93,0.0203360375016927,189.78
TRUE,26,1,FI,621,19.32,60,16,10,3,3,2500,235.77,0.1098920404911041,621
TRUE,34,1,FI,207,19.19,12,19,9,5,3,1800,58.67,0.0440469793975353,191.18
FALSE,44,1,FI,4146,17.35,60,103,17,3,3,2840,862.88,0.1008438169956207,4101.68
FALSE,24,0,FI,1036,19.33,24,52,5,1,2,2200,0,0.083905816078186,1036
FALSE,65,1,FI,4249,19.33,60,110,26,3,3,2500,264.97,0.0227860230952501,4249
FALSE,37,1,FI,310,19.19,12,29,18,3,3,1700,219.22,0.0186498556286096,286.31
TRUE,22,0,NL,1976,11.07,60,44,1,-1,2,2800,0,0.1043809334938713,1976
FALSE,36,1,EE,212,25.53,102,5,18,4,1,1400,353.34,0.0537343377739132,212
TRUE,41,0,FI,4249,15.18,60,101,19,3,3,2600,137,0.0303812623023986,4201.02
TRUE,27,1,NL,832,11.06,60,19,25,-1,2,2500,168.41,0.0011902992258743,832
TRUE,40,0,FI,4249,13.04,60,97,18,1,3,2800,698,0.027987252920866,4198.34
TRUE,24,0,FI,621,19.32,60,16,18,5,10,2100,0,0.1432252526283264,614.68
FALSE,41,1,FI,4249,15.18,60,101,18,5,1,2800,803.24,0.0494339391589164,4201.02
TRUE,60,1,EE,318,36.35,48,13,8,4,1,900,162.07,0.225158643461922,314.62
FALSE,55,0,EE,318,28,60,10,13,4,3,1000,34.83,0.123801928634101,315.29
FALSE,28,1,FI,2073,15.18,60,49,18,3,3,2800,346,0.0265538785606622,2073
TRUE,56,1,FI,4249,15.18,60,101,26,3,3,2300,140.9,0.0354452170431613,4249
TRUE,47,0,FI,1243,17.23,12,113,18,3,10,3400,340,0.0462789237499237,1147.24
TRUE,57,1,FI,4249,19.34,60,110,6,5,3,2000,121.53,0.0792226567864418,4249
TRUE,41,2,NL,1248,11.07,60,28,1,-1,2,2750,117.92,0.0011902992258743,1248
FALSE,30,1,FI,4249,19.32,60,110,18,3,1,3400,633.68,0.0259276498109102,3721.42
FALSE,36,0,FI,414,19.34,60,11,3,3,1,2500,741.19,0.0274799596518278,414
FALSE,41,0,NL,104,11.08,60,2,1,-1,3,3674.25,277.88,0.0060284468499828,104
TRUE,56,0,FI,1036,17.35,60,26,23,5,1,3650,1185,0.1036418825387954,1036
FALSE,47,1,FI,103,17.35,60,3,18,5,1,2630,1503.1,0.0212849732488393,101.9
FALSE,62,1,EE,4572,24.19,84,122,16,4,1,2100,288.02,0.0779630617556317,4548.62
TRUE,46,1,FI,1036,19.32,60,27,18,5,3,4000,610,0.0557407364249229,1025.46
TRUE,46,1,FI,932,19.32,60,24,18,5,3,4870,200,0.202608659863472,922.52
FALSE,44,1,FI,725,19.32,60,19,18,3,1,2050,785.78,0.0113822203129529,717.62
TRUE,23,0,NL,2080,11.07,60,46,1,-1,1,2250,111.46,0.0027029510105572,2080
FALSE,48,0,FI,1036,15.19,60,25,3,1,3,2800,248.55,0.0573071092367172,1032.75
TRUE,25,0,NL,624,11.07,60,14,1,-1,3,2400,0,0.0413439906230446,624
FALSE,43,1,FI,1243,15.07,12,112,18,3,1,2200,725,0.0266997162252664,1146.34
TRUE,30,0,FI,1036,19.32,60,27,18,3,10,2400,0,0.1201904639601707,1025.46
FALSE,53,1,FI,103,19.34,60,3,3,3,1,3300,208.35,0.0149401370435953,102.51
FALSE,52,1,FI,4249,19.32,60,110,17,3,3,2150,308.45,0.0145704001188278,4205.78
TRUE,55,2,NL,1040,11.06,60,23,15,-1,1,3000,27.28,0.0277981984712913,1026.77
FALSE,39,0,FI,3938,15.19,36,136,7,1,3,1600,117.08,0.1385944485664367,3932.44
FALSE,29,0,FI,621,19.34,60,16,3,3,3,2000,93.29,0.2003931552171707,621
FALSE,38,1,FI,310,15.15,24,15,23,5,1,2730,1366.97,0.0436203181743621,310
FALSE,43,1,EE,425,25.53,84,12,13,4,1,1600,268.61,0.0184597658090978,422.92
TRUE,41,2,NL,1976,11.08,60,44,2,-1,1,4500,0,0.1143919565396469,1976
TRUE,29,0,FI,518,19.34,60,13,4,3,3,1500,124.5,0.0985277369618415,518
TRUE,36,1,FI,932,17.37,60,23,3,3,3,1820,277.59,0.0970731973648071,928.39
TRUE,27,0,NL,2912,11.07,60,65,1,-1,1,2429,0,0.0854715355496856,2912
TRUE,44,0,FI,4249,19.32,60,110,25,4,1,4800,697.56,0.0152890002354979,4249
TRUE,43,0,FI,4249,19.34,60,110,3,4,8,3000,1450,0.0973579436540603,4249
TRUE,18,1,FI,207,19.17,12,19,12,3,3,1500,0,0.1426288038492202,191.18
FALSE,48,0,FI,1036,19.34,60,27,1,3,8,2358,1224.88,0.0171142499893903,1036
FALSE,60,0,FI,4249,15.19,60,101,1,5,1,2892,479.54,0.0552691705524921,4249
TRUE,36,0,FI,4249,19.34,60,110,5,3,3,1724,106,0.0969705730676651,4249
TRUE,32,0,NL,520,10.59,48,14,26,-1,2,3200,0,0.0375978210268338,520
TRUE,54,0,NL,520,11.06,60,12,25,-1,1,4700,84.42,0.0083362171203413,520
FALSE,64,0,FI,414,19.32,60,11,14,3,3,2000,205.22,0.1043126806616783,409.79
TRUE,46,0,EE,1063,21.9,84,27,1,4,1,2200,112.22,0.0547189547869807,1063
FALSE,38,0,FI,2073,19.27,24,104,18,1,3,3000,390.56,0.0519705228507518,2001.16
FALSE,39,1,FI,621,19.34,60,16,3,5,3,2650,219.46,0.0833204835653305,618.94
TRUE,29,1,EE,318,21.83,24,17,11,4,10,1280,569.84,0.0917630846223054,307.11
FALSE,67,1,FI,2073,15.16,36,72,10,1,1,1500,214.02,0.0714580714702606,2027.04
TRUE,57,0,EE,1063,13.78,60,28,12,3,1,1800,160,0.0539415418200942,1063
TRUE,28,1,FI,518,19.34,60,13,3,3,3,1000,44.72,0.0707863643765449,518
FALSE,44,0,FI,310,19.2,12,29,11,5,1,2500,637.51,0.042914442718029,286.31
FALSE,44,0,EE,14992,16.04,84,339,13,5,2,1450,0,0.0087097002664368,14890.06
FALSE,42,0,FI,1140,19.32,60,29,23,5,3,6126,381.53,0.0409009903669357,1140
TRUE,40,0,FI,414,12.94,12,37,12,3,1,1800,640,0.008224494755268,240.33
TRUE,33,1,NL,3120,11.07,60,70,1,-1,1,2662.61,0,0.0375978210268338,3120
FALSE,36,0,FI,310,17.35,60,8,13,3,3,3100,313.75,0.0774260535836219,306.69
FALSE,29,1,NL,2080,11.07,60,46,1,-1,1,2544,168.06,0.0011902992258743,2080
TRUE,23,1,FI,103,17.22,12,9,18,3,3,2300,94.04,0.0837081968784332,94.84
TRUE,24,0,FI,414,15.11,18,26,18,3,3,1800,51.71,0.0341478660702705,393.35
FALSE,51,0,NL,3120,11.06,60,70,25,-1,1,3797,491.32,0.0053618639886806,3120
TRUE,44,0,FI,1554,19.32,60,40,18,4,1,3500,784.72,0.063747726380825,1538.19
FALSE,23,0,EE,106,31.36,24,6,11,4,2,1650,897.8,0.2006720646491805,102.64
TRUE,45,0,NL,3744,11.06,60,84,12,-1,2,2550,0,0.0124499631274164,3696.36
TRUE,37,0,EE,318,19.53,54,10,4,3,8,1500,632.4,0.0436057461528203,318
FALSE,32,1,EE,2126,24.19,84,57,12,4,1,1369,264.86,0.0407639556125481,2115.13
FALSE,52,0,FI,310,17.35,60,8,8,3,1,4800,180.46,0.0429061390459537,306.27
FALSE,38,0,FI,310,19.32,60,8,18,4,3,2900,409.21,0.0922901704907417,306.85
TRUE,28,0,FI,932,19.34,60,24,4,5,3,2590,0,0.2176700681447982,932
TRUE,22,1,EE,1275,19.53,84,31,3,4,2,1343,281.53,0.0942608149361073,1275
TRUE,48,0,NL,1456,11.07,60,33,26,-1,2,3244,136.41,0.009735057654926,1456
FALSE,48,0,NL,208,11.07,60,5,1,-1,1,3300,840.89,0.0043050179636685,208
FALSE,68,1,FI,414,19.32,24,21,6,3,1,1600,529.88,0.0161761604249477,414
FALSE,28,0,EE,4253,25.52,84,116,10,3,3,2000,0,0.060139647206216,4232.23
TRUE,32,2,NL,208,11.07,60,5,1,-1,1,2600,56.68,0.0061979702791726,208
TRUE,36,1,FI,310,17.37,60,8,3,1,3,3700,314.37,0.1208668798208236,310
TRUE,21,0,FI,414,15.17,60,10,18,3,3,2200,8.92,0.0777882486581802,409.32
TRUE,34,2,NL,2600,10.59,48,68,26,-1,1,3500,0,0.074634322895794,2600
TRUE,31,1,NL,312,11.08,60,7,1,-1,1,2100,104.49,0.0431189603112966,312
TRUE,43,0,NL,104,11.07,60,2,26,-1,1,1600,7.78,0.0237637694399212,104
TRUE,39,0,FI,932,19.32,60,24,18,5,3,2600,930.68,0.1047889292240142,922.52
TRUE,44,0,FI,1554,12.95,12,139,19,4,1,3200,569,0.0422488898038864,1432.03
FALSE,32,0,FI,207,19.32,60,5,12,4,3,2000,522.75,0.0800363421440124,204.89
FALSE,46,1,EE,1063,25.42,18,74,13,4,8,2860,929.58,0.0379249793575254,1012.98
TRUE,26,1,FI,932,19.34,60,24,3,3,1,2200,0,0.1597798317670822,932
FALSE,45,0,FI,3938,19.32,60,102,19,5,1,3800,621.53,0.1007643863558769,3897.94
TRUE,42,0,NL,104,11.08,60,2,1,-1,1,3497,145.97,0.0011902992258743,104
TRUE,35,0,FI,518,15.18,60,12,18,3,1,2400,183.85,0.0433967299759388,512.15
FALSE,28,1,FI,414,19.32,60,11,18,3,3,2200,499.56,0.0472051165997982,409.79
FALSE,33,0,EE,212,25.52,84,6,13,5,3,3764.99,771.11,0.0344289097118743,210.96
FALSE,37,1,NL,3120,10.59,48,82,26,-1,3,4500,318.15,3.85530201444e-4,3120
FALSE,54,1,NL,1560,11.07,60,35,23,-1,2,2095,48.04,0.0043050179636685,1560
TRUE,20,1,FI,725,17.32,12,66,5,1,3,1100,0,0.1926173865795135,725
TRUE,20,0,FI,932,19.33,36,34,1,3,2,2300,0,0.1535795331001281,932
FALSE,42,1,EE,1913,28.01,100,46,12,1,10,2700,490.28,0.0803934443768285,1913
FALSE,34,0,FI,207,17.37,60,5,7,3,1,2700,371.18,0.0496235638856887,207
TRUE,27,1,NL,1560,11.06,60,35,25,-1,2,2500,186.99,0.0011902992258743,1560
TRUE,40,0,FI,2073,17.35,60,52,8,3,3,1500,0,0.0486786291003227,2050.84
FALSE,33,0,FI,207,19.32,60,5,15,5,3,2500,955.75,0.0642796605825424,204.89
TRUE,29,1,FI,103,19.32,60,3,17,4,1,2650,837.67,0.0673032477498054,101.95
FALSE,38,1,FI,518,19.32,60,13,18,5,1,2500,858.61,0.0820948779582977,512.73
FALSE,28,1,FI,414,19.32,60,11,11,3,3,2600,307.26,0.0947720557451248,409.79
FALSE,25,1,FI,103,17.35,60,3,18,3,1,2200,997.73,0.0274973083287477,101.9
TRUE,24,1,FI,207,19.31,12,19,3,5,3,3300,240.35,0.0916371345520019,207
FALSE,44,0,FI,310,17.35,60,8,18,5,3,2300,0,0.0571889691054821,306.69
TRUE,25,0,FI,207,19.18,12,19,18,3,3,1900,270,0.1305650770664215,191.18
TRUE,48,0,NL,312,11.07,60,7,24,-1,1,3600,477.11,8.316956099653543e-5,312
TRUE,26,1,FI,518,19.32,60,13,12,4,3,2500,317.68,0.0857146978378295,507.08
TRUE,30,0,FI,1969,17.36,60,49,26,3,3,2989,0,0.1374261826276779,1969
FALSE,40,1,EE,106,24.08,18,7,11,3,3,2100,901.27,0.0651153048373496,100.97
TRUE,45,0,FI,4249,19.34,60,110,4,3,5,1510,65.47,0.0705282688140869,4230.73
TRUE,31,0,FI,2073,19.29,30,87,15,5,3,1350,26.8,0.0931448936462402,2018.32
FALSE,35,0,FI,103,15.18,60,2,17,5,3,3000,184.97,0.0362904407083988,101.84
FALSE,60,0,FI,4146,19.33,120,65,8,1,3,1600,247.96,0.0678075104951858,4144.03
TRUE,32,0,FI,808,19.22,12,74,13,5,3,2000,0,0.0682469084858894,746.26
FALSE,51,1,FI,2073,15.18,60,49,18,5,1,2500,535.61,0.0173239540308713,2049.59
TRUE,41,0,FI,207,19.32,60,5,8,1,3,2750,736.68,0.0403839945793151,204.89
FALSE,47,1,FI,414,15.17,60,10,18,3,8,2300,1473.26,0.0276991166174411,409.32
TRUE,35,2,NL,2704,10.59,48,71,22,-1,3,2434,70.59,0.0288124029718078,2658.08
TRUE,44,1,FI,518,17.25,12,47,17,4,3,2200,98.23,0.0155361276119947,469.21
TRUE,47,1,FI,4249,19.34,60,110,3,3,3,1700,475,0.0825770646333694,4249
TRUE,37,1,FI,4249,19.32,60,110,18,5,8,3600,779,0.1016823574900627,4249
FALSE,28,0,FI,829,19.32,60,21,18,5,3,2700,344.31,0.1091108918190002,820.57
TRUE,42,2,NL,5200,10.59,48,136,23,-1,1,3400,0,0.0277981984712913,5200
TRUE,29,1,FI,4249,19.34,60,110,2,3,1,2200,200,0.0785945430397987,4249
FALSE,31,0,FI,207,15.18,60,5,11,4,3,2800,232.29,0.0694627985358238,204.66
TRUE,48,1,NL,2080,11.07,60,46,1,-1,1,2100,97.55,0.0011902992258743,2080
TRUE,25,2,NL,416,11.07,60,9,1,-1,1,2700,17.22,0.1043809334938713,416
TRUE,33,0,NL,4160,11.07,60,93,1,-1,3,2500,0,0.033617141764947,4160
TRUE,26,0,FI,518,19.22,12,48,13,5,3,2300,232.78,0.1137527227401733,478.42
TRUE,41,1,FI,1036,17.35,60,26,18,4,3,1800,88.79,0.0471958294510841,1035.09
FALSE,47,1,FI,3109,19.32,60,80,17,5,3,3100,874.01,0.0348959155380725,3064.81
FALSE,25,1,FI,414,19.32,60,11,16,3,3,2000,183.87,0.0281820353120565,409.79
FALSE,66,0,FI,103,17.38,54,3,4,3,3,2360,170.09,0.1165961772203445,103
TRUE,42,1,FI,3935,15.18,60,94,23,5,1,3600,1800,0.0301958918571472,3935
TRUE,18,1,EE,744,21.77,18,51,8,1,3,1020,233.47,0.100130567934851,708.21
TRUE,43,1,EE,106,28.77,18,8,12,4,2,1700,754.3,0.0885202644380013,101.11
TRUE,34,0,FI,207,17.22,12,19,18,4,3,2400,141.65,0.1085878834128379,191.05
TRUE,29,0,NL,208,11.06,60,5,25,-1,3,2300,100.26,0.0055126657265054,208
FALSE,59,1,EE,2126,34.43,60,76,3,5,3,1050,219.4,0.1241575505945075,2118.6
FALSE,39,0,EE,637,36.35,54,24,12,3,10,2000,294.44,0.1466908494004935,628.28
FALSE,42,0,FI,414,19.32,60,11,16,3,1,1890,126.31,0.0653521567583084,409.79
FALSE,55,0,EE,4253,9.25,54,110,9,5,10,2300,578,0.00433533564976,4188.67
TRUE,43,0,FI,1036,17.34,36,37,12,5,3,2200,35,0.1103085950016975,1013.74
TRUE,33,1,EE,531,33.11,48,21,1,4,1,2330,1032.91,0.0848486703475388,531
FALSE,59,0,FI,2383,15.17,60,57,18,1,3,1900,90,0.0322241112589836,2356.09
TRUE,49,1,FI,518,19.32,60,13,17,5,1,3400,694,0.0274321753531694,505.93
TRUE,56,0,FI,1554,17.37,60,39,1,5,1,6000,1628.81,0.0924257934093475,1554
TRUE,29,0,NL,1040,11.08,60,23,2,-1,1,3000,65.07,0.0061979702791726,1040
TRUE,43,1,FI,310,17.37,60,8,3,3,3,2200,261.1,0.0543490424752235,310
