rv_id,hv_id,target_id,msg_generation_time,msg_rcv_time,rv_msg_count,rv_wsm_data,rv_pos_x,rv_pos_y,rv_pos_z,rv_speed,rv_accel,rv_heading,rv_yaw_rate,rv_length,rv_width,rv_height,hv_msg_count,hv_wsm_data,hv_pos_x,hv_pos_y,hv_pos_z,hv_speed,hv_accel,hv_heading,hv_length,hv_width,hv_height,attack_type,eebl_warn,ima_warn,attack_type_num
398108659,150,642042919,63.7586,63.766049926963,4,genuine,0,0,0,0,4.6,1.68754,-0.00368217,5,1.8,1.5,125,genuine,1738.58,2493.92,0,0,0,1.68052,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1074456437,36,1098878584,56.9934,56.993721039388,0,genuine,0,0,0,0,4.6,2.54166,1.23457e-12,5,1.8,1.5,57,genuine,2300.86,3305.96,0,26.7385,2.1202,2.11919,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1463454843,564,1992026412,64.4571,64.465816461012,0,genuine,0,0,0,0,4.6,-2.61116,0,5,1.8,1.5,104,genuine,3092.96,1212.18,0,7.06909,1.48458,-2.11519,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
362405898,300,306485319,38.5493,38.549458392769,0,genuine,0,0,0,0,4.6,-2.41503,0,5,1.8,1.5,1,genuine,1238.91,1086.97,0,5.57958,1.69082,2.46145,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1042050514,378,642836443,45.9606,45.960915882547,0,genuine,0,0,0,0,4.6,0.0482284,0.0162035,5,1.8,1.5,75,genuine,1734.27,2458.99,0,11.9085,-4.44698,1.69315,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
497416691,408,1827269002,42.2396,42.239741230009,6,genuine,0,0,0,0,4.6,1.3468,4.44089e-13,5,1.8,1.5,37,genuine,1547.01,3518.34,0,9.81436,1.92369,1.21665,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1664997818,480,1038317654,83.1612,83.161702257087,0,genuine,0,0,0,0,4.6,-2.61116,0,5,1.8,1.5,62,genuine,3001.18,1282.99,0,0,0,-2.61116,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1120606114,138,1920117623,70.8467,70.847199703763,0,genuine,0,0,0,0,4.6,-3.03761,0,5,1.8,1.5,68,genuine,2440.36,2345.64,0,0,0,-3.02946,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1618312457,150,1395416289,63.477,63.477802409417,0,genuine,0,0,0,0,4.6,1.69315,-6.66134e-13,5,1.8,1.5,122,genuine,1738.58,2493.92,0,0,0,1.68052,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
442442052,270,519818870,50.9139,50.914046154493,0,genuine,0,0,0,0,4.6,-2.94333,-0.0736268,5,1.8,1.5,124,genuine,2848.83,1279.44,0,0,0,2.74876,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
656332650,480,1562045728,39.872,39.872204354616,8,genuine,0,0,0,0,4.6,-2.50514,-0.0443089,5,1.8,1.5,13,genuine,3164.91,1137.83,0,25.6378,0.463406,-2.42967,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
2109010220,510,1015030798,60.4572,60.459611833334,0,genuine,0,0,0,0,4.6,1.16765,0.320584,5,1.8,1.5,67,genuine,1165.88,1527.93,0,1.5432e-4,-1.4989e-4,0.704594,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1071176721,480,1851718946,96.4387,96.440536378735,0,genuine,0,0,0,0,4.6,-2.87878,-0.110792,5,1.8,1.5,67,genuine,2979.38,1294.41,0,7.33472,-1.05026,-2.74044,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1658276310,36,809799897,32.747,32.747121726909,22,genuine,0,0,0,0,4.6,-2.5151,0.141379,5,1.8,1.5,71,genuine,2632.77,3285.28,0,28.0913,-0.439818,-2.61396,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
428413742,378,583244950,62.0611,62.062279531745,0,genuine,0,0,0,0,4.6,1.69315,2.13163e-13,5,1.8,1.5,108,genuine,1732.41,2443.87,0,0,0,1.69315,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
48289325,564,1434152245,76.5093,77.197020973647,0,genuine,0,0,0,0,4.6,-2.61116,0,5,1.8,1.5,103,genuine,3007.86,1279.07,0,0.254704,-0.313452,-2.58535,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1297468328,294,918486281,34.3231,34.323252069689,30,genuine,0,0,0,0,4.6,-3.03256,1.06581e-13,5,1.8,1.5,86,genuine,2691.96,2434.13,0,19.1843,0.274859,2.21005,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1362536507,486,1478517787,24.0354,24.035550674369,0,genuine,0,0,0,0,4.6,2.6744,1.28022,5,1.8,1.5,111,genuine,1889.95,1429.43,0,12.501,-0.39171,-1.76893,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
508603522,210,338042090,99.095,99.095790090346,0,genuine,0,0,0,0,4.6,-0.457377,-1.55828,5,1.8,1.5,94,genuine,1230.97,1564.73,0,0,0,2.09396,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1284410072,282,481047750,19.9936,19.994294901954,0,genuine,0,0,0,0,4.6,-1.36744,0,5,1.8,1.5,71,genuine,1477.52,1358.95,0,29.0348,0.280698,-1.36359,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1829060517,36,1181104703,69.584,69.586015430759,0,genuine,0,0,0,0,4.6,-0.977705,0.227274,5,1.8,1.5,55,genuine,2035.25,3083.45,0,28.145,0.0671454,2.54348,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1919563466,270,448947066,68.8574,69.127659267607,0,genuine,0,0,0,0,4.6,-2.61116,0,5,1.8,1.5,50,genuine,2848.83,1279.44,0,0,0,2.74876,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
301971025,342,777971671,59.9149,59.915089282494,0,genuine,0,0,0,0,4.6,1.63228,0.134892,5,1.8,1.5,86,genuine,1742.01,2563.58,0,16.1857,-3.34023,1.54091,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1093175966,516,613943022,22.314,22.314158873005,1,genuine,0,0,0,0,4.6,1.07742,0.0682386,5,1.8,1.5,68,genuine,2044.13,1190.28,0,9.02783,-1.1146,-1.33175,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1592477060,168,2060624056,92.6645,92.665165209512,0,genuine,0,0,0,0,4.6,-2.74044,-1.67422e-12,5,1.8,1.5,30,genuine,3039.8,1257.63,0,5.25586,1.53114,-2.51058,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
2035595779,138,1114291070,75.3597,75.361569565089,0,genuine,0,0,0,0,4.6,-3.0294,0,5,1.8,1.5,113,genuine,2440.36,2345.64,0,0,0,-3.02946,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1664418592,270,780214090,96.5233,98.031014469575,0,genuine,0,0,0,0,4.6,2.7467800000000002,-1.68754e-12,5,1.8,1.5,83,genuine,2787.9,1253.86,0,15.8268,1.68762,2.74155,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
501745638,270,779351386,81.9881,82.02879513141,0,genuine,0,0,0,0,4.6,2.74876,0,5,1.8,1.5,51,genuine,2848.83,1279.44,0,0,0,2.74876,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
655498491,210,734185106,19.8958,19.89598043882,21,genuine,0,0,0,0,4.6,0.00506539,0,5,1.8,1.5,70,genuine,2134.82,2377.86,0,5.81584,0.918452,-1.88299,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
842820113,480,508664792,54.5033,54.50348928124,0,genuine,0,0,0,0,4.6,-2.95515,-0.016014,5,1.8,1.5,32,genuine,3001.46,1282.83,0,0.34122,-0.443441,-2.61116,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
283584740,282,2065677386,77.122,77.122163445068,0,genuine,0,0,0,0,4.6,3.13913,0,5,1.8,1.5,2,genuine,2617.83,2158.44,0,23.4506,0.261731,-0.984646,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
841816735,276,34594045,14.1974,14.197899004787,0,genuine,0,0,0,0,4.6,2.02493,0,5,1.8,1.5,13,genuine,1793.51,2010.33,0,12.1714,0.224206,3.04795,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1570886913,66,2000381303,67.4746,67.479968836158,0,genuine,0,0,0,0,4.6,2.17424,-0.0647532,5,1.8,1.5,34,genuine,2159.04,3168.94,0,29.2586,0.559674,2.54085,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1608477093,102,1882174570,89.3359,89.479612949556,0,genuine,0,0,0,0,4.6,2.1819,0,5,1.8,1.5,126,genuine,1244.68,1091.63,0,0,0,2.3924,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1774608683,378,735245065,69.9684,69.971457564477,0,genuine,0,0,0,0,4.6,1.69315,0,5,1.8,1.5,59,genuine,1732.41,2443.87,0,0,0,1.69315,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
113894885,516,711402412,27.2594,27.259524106009,36,genuine,0,0,0,0,4.6,1.23052,0.117657,5,1.8,1.5,118,genuine,2052.19,1204.37,0,0,0,-0.821471,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
46306820,510,464840241,97.3664,97.36686800352,0,genuine,0,0,0,0,4.6,0.932492,3.65263e-13,5,1.8,1.5,52,genuine,1194.1,1493.49,0,12.9713,2.2492,0.967013,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1318509045,432,524885315,94.1268,94.127428178574,0,genuine,0,0,0,0,4.6,0.399867,-1.49547e-12,5,1.8,1.5,44,genuine,1633.34,817.171,0,0.00136995,-0.00128693,2.73302,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1091557518,24,1281080023,85.0492,85.050187369882,0,genuine,0,0,0,0,4.6,-2.61116,0,5,1.8,1.5,81,genuine,3014.01,1275.21,0,0.0017829,-0.00233337,-2.57242,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
385680357,210,1285679873,35.3269,35.327022535498,30,genuine,0,0,0,0,4.6,-0.868572,-1.31149,5,1.8,1.5,96,genuine,1898.53,2399.68,0,18.8089,0.497617,-3.12981,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
695081319,126,1635606554,70.8886,70.888722738431,0,genuine,0,0,0,0,4.6,2.23743,0.640419,5,1.8,1.5,68,genuine,2546.75,3413.02,0,1.48165,1.29931,1.81919,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
826138174,270,1092366277,88.2007,88.275371519852,0,genuine,0,0,0,0,4.6,2.77668,0,5,1.8,1.5,114,genuine,2848.83,1279.44,0,0,0,2.74876,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1741082241,96,318,48.6167,48.616892038632,84,genuine,0,0,0,0,4.6,-0.0189892,-9.92262e-15,5,1.8,1.5,101,genuine,1897.25,1929.23,0,24.202,-0.54147,2.89391,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
115342070,486,1404214111,46.1391,46.140946820417,0,genuine,0,0,0,0,4.6,-2.84853,-0.200274,5,1.8,1.5,76,genuine,1670.43,1504.08,0,12.4713,-0.608875,2.47406,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
120452219,540,1697977572,51.616,51.61714895726,0,genuine,0,0,0,0,4.6,1.69315,0,5,1.8,1.5,105,genuine,1731.93,2254.42,0,18.1801,-3.17225,2.56584,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
791643576,342,2996360,60.0654,60.066370650412,0,genuine,0,0,0,0,4.6,1.64537,0.130915,5,1.8,1.5,88,genuine,1742.06,2561.99,0,15.8899,-2.95795,1.54091,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1848824246,480,258112942,53.512,53.735874590523,2,genuine,0,0,0,0,4.6,-2.61116,2.02949e-12,5,1.8,1.5,24,genuine,3001.81,1282.63,0,0.743089,-0.589887,-2.61116,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
705573960,516,551357182,37.052,37.052216625409,24,genuine,0,0,0,0,4.6,1.25741,-0.140445,5,1.8,1.5,87,genuine,2038.78,1154.81,0,11.7335,0.81778,1.80944,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1771688689,150,1271824399,55.8902,55.890690338142,0,genuine,0,0,0,0,4.6,1.69315,-2.13163e-13,5,1.8,1.5,46,genuine,1739.67,2503.78,0,8.815,-2.0831,1.68742,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1314480679,72,821318325,99.2486,99.250435052376,0,genuine,0,0,0,0,4.6,1.66924,0.0622537,5,1.8,1.5,96,genuine,1741.53,2523.05,0,9.35783,0.34584,1.65865,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1908144881,78,862159387,71.4925,71.492623764165,0,genuine,0,0,0,0,4.6,2.39671,0.207461,5,1.8,1.5,74,genuine,2363.97,3409.28,0,15.8545,1.98869,2.11898,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
169877221,216,654324030,18.5674,18.567610901795,57,genuine,0,0,0,0,4.6,0.0131201,-0.0249604,5,1.8,1.5,56,genuine,2045.79,2388.2,0,22.0345,0.17968,-3.03552,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1859425955,342,1405491412,88.6924,88.692567486983,0,genuine,0,0,0,0,4.6,1.56949,0,5,1.8,1.5,118,genuine,1742.27,2532.1,0,0,0,1.60348,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
280206574,510,53622958,22.7505,22.75171634005,0,genuine,0,0,0,0,4.6,-0.536323,0.141765,5,1.8,1.5,74,genuine,564.445,1757.96,0,29.1703,0.0929882,0.629003,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
881616373,30,373152020,11.443,11.443186315542,22,genuine,0,0,0,0,4.6,-1.62997,0,5,1.8,1.5,114,genuine,3077.71,894.228,0,8.00191,-0.0202974,-0.318113,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1928882601,510,1291467086,64.8547,64.904416977684,0,genuine,0,0,0,0,4.6,0.697047,1.10356e-12,5,1.8,1.5,111,genuine,1165.88,1527.93,0,0,0,0.704594,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
536809716,534,460018042,35.4254,35.425599004151,33,genuine,0,0,0,0,4.6,2.12998,0,5,1.8,1.5,71,genuine,1599.67,3749.3,0,28.6932,0.264271,2.12998,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
182635724,300,1363519176,14.7076,14.707780798042,1,genuine,0,0,0,0,4.6,1.11195,0.885625,5,1.8,1.5,19,genuine,1355.82,1066.24,0,20.5267,-0.0973473,-0.937085,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1448223050,120,282536456,71.3826,71.382799540282,0,genuine,0,0,0,0,4.6,2.37596,0.20073,5,1.8,1.5,73,genuine,2540.72,3407.05,0,3.56351,1.32066,2.93067,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1790256402,138,797055284,31.3162,31.316320632122,2,genuine,0,0,0,0,4.6,-3.07753,-61.9704,5,1.8,1.5,56,genuine,2668.86,2320.96,0,31.4733,1.51372,-3.03761,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
20528830,174,1298595867,95.4499,95.4500273246,0,genuine,0,0,0,0,4.6,-1.15682,0,5,1.8,1.5,57,genuine,1834.61,2824.47,0,9.28553,2.45824,2.66651,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1699010984,408,1741288255,48.3266,48.326726107929,58,genuine,0,0,0,0,4.6,1.21633,-4.26326e-13,5,1.8,1.5,98,genuine,1582.91,3431.56,0,21.2746,1.56876,1.06885,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
887535740,288,1914522997,7.6337,7.633889539411,21,genuine,0,0,0,0,4.6,0.319848,-8.65419e-13,5,1.8,1.5,76,genuine,2698.8,3807.54,0,10.3465,-0.416321,0.402584,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1506391980,66,881023508,14.0796,14.079785469038,47,genuine,0,0,0,0,4.6,-2.61802,4.57412e-13,5,1.8,1.5,12,genuine,3176.62,2950.61,0,27.5031,1.93613,-2.21681,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1743423070,30,1888659161,7.56408,7.56423927164,23,genuine,0,0,0,0,4.6,-1.62997,0,5,1.8,1.5,75,genuine,3071.69,860.328,0,14.3019,0.155452,-1.62723,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
998341977,216,2068258708,72.4337,72.721874446372,0,genuine,0,0,0,0,4.6,0.713416,-5.51469e-6,5,1.8,1.5,86,genuine,1268.42,1628.97,0,26.653,-3.68439,2.11911,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1606528320,138,1374824561,66.9487,66.948862683335,0,genuine,0,0,0,0,4.6,-3.0294,0,5,1.8,1.5,29,genuine,2440.36,2345.64,0,0,0,-3.02946,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
558,294,-1,24.6221,24.622257906056,36,genuine,2929.91,2241.81,0,21.838,-0.0672419,-1.60702,-0.388176,5,1.8,1.5,117,genuine,2778.54,2351.25,0,19.1681,-0.117621,-1.07356,5,1.8,1.5,Genuine,0,0,3
1966962489,576,1489521868,53.4059,53.544909378549,0,genuine,0,0,0,0,4.6,-2.61116,0,5,1.8,1.5,98,genuine,3219.21,815.843,0,12.5389,0.51208,-2.04956,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
245373666,294,15130072,98.6417,98.641828526675,0,genuine,0,0,0,0,4.6,-3.03904,-1.82077e-12,5,1.8,1.5,90,genuine,2575.29,2336.95,0,16.2182,1.8107,-3.03995,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
816375725,282,40306903,73.9926,73.992747073088,0,genuine,0,0,0,0,4.6,-2.9341,0,5,1.8,1.5,99,genuine,2568.52,2102.08,0,23.635,1.13671,-0.753092,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
2100917683,528,1046348157,90.0303,90.030506204731,0,genuine,0,0,0,0,4.6,-2.61116,0,5,1.8,1.5,105,genuine,3213.72,1099.4,0,25.1988,0.260418,-2.52654,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1519910984,300,312,29.1187,29.118902235114,0,genuine,0,0,0,0,4.6,-2.41503,-2.9754e-13,5,1.8,1.5,35,genuine,1286.51,1154.35,0,11.3486,2.33596,2.20927,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1382671510,120,396441371,63.9189,63.919092971142,0,genuine,0,0,0,0,4.6,0.265305,1.75582e-12,5,1.8,1.5,126,genuine,2544.36,3406.8,0,0,0,1.95763,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1523469702,36,1257338295,10.4652,10.465378072639,49,genuine,0,0,0,0,4.6,0.673847,0,5,1.8,1.5,104,genuine,3008.82,3051.26,0,6.97409,1.59472,-2.47201,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
571697217,342,1996466277,83.5345,83.535003319168,0,genuine,0,0,0,0,4.6,-1.44914,0,5,1.8,1.5,66,genuine,1742.27,2532.1,0,0,0,1.60348,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
141326834,576,1105351361,92.8732,92.873888768359,0,genuine,0,0,0,0,4.6,-2.61116,-1.56763e-12,5,1.8,1.5,107,genuine,3193.07,1114.23,0,26.9882,0.972257,-2.49834,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1874137716,276,725140168,97.6381,97.641222258748,0,genuine,0,0,0,0,4.6,0.519039,1.57985e-12,5,1.8,1.5,79,genuine,1213.45,1534.38,0,0,0,2.09444,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
487415148,486,19047402,50.2449,50.245435854127,0,genuine,0,0,0,0,4.6,2.28029,1.52767e-12,5,1.8,1.5,117,genuine,1642.63,1468.11,0,6.47007,2.6,2.09279,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
194218283,72,1113191849,81.8266,81.830840684991,0,genuine,0,0,0,0,4.6,1.54969,0,5,1.8,1.5,50,genuine,1742.27,2555.15,0,0.55576,-0.4185,1.54091,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1554438498,150,151031013,64.7748,64.878048090218,0,genuine,0,0,0,0,4.6,1.68506,-0.00170821,5,1.8,1.5,8,genuine,1738.58,2493.92,0,0,0,1.68052,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
561614089,282,2066951184,65.1504,65.15085875701,0,genuine,0,0,0,0,4.6,-0.410979,-0.15879,5,1.8,1.5,10,genuine,2391.96,1981.6,0,26.2237,0.431909,-0.311858,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
792012166,384,1497637090,38.9639,38.96424299914,0,genuine,0,0,0,0,4.6,2.53409,-0.00712316,5,1.8,1.5,4,genuine,2365.21,3411.31,0,15.2713,2.0341,2.11898,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
2010331523,210,1844408836,41.4797,41.479902485201,0,genuine,0,0,0,0,4.6,0.046608,0,5,1.8,1.5,30,genuine,1790.19,2395.39,0,15.7852,0.602935,2.76601,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1686030085,516,1248252715,52.8589,52.85904478053,5,genuine,0,0,0,0,4.6,2.84796,-0.0822305,5,1.8,1.5,118,genuine,2127.8,1025.85,0,9.85995,-4.5,-0.241861,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
339128545,210,26801272,43.9739,43.974110989646,0,genuine,0,0,0,0,4.6,0.046608,0,5,1.8,1.5,55,genuine,1769.72,2359.57,0,18.6349,-0.426331,1.67106,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1000133704,378,654684054,67.2467,67.522084925525,0,genuine,0,0,0,0,4.6,1.68351,-1.44108e-4,5,1.8,1.5,35,genuine,1732.41,2443.87,0,0,0,1.69315,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1800448827,228,460326129,56.1385,56.138637916771,0,genuine,0,0,0,0,4.6,1.69315,2.13163e-13,5,1.8,1.5,49,genuine,1737.08,2481.6,0,3.70448,-4.5,1.69353,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
383684858,150,1717538282,19.7733,19.773455359185,1,genuine,0,0,0,0,4.6,-0.282698,0,5,1.8,1.5,69,genuine,1975.61,3033.64,0,21.4256,1.70197,2.17259,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1709249638,102,927343597,47.5242,47.530927749097,0,genuine,0,0,0,0,4.6,-2.41503,0,5,1.8,1.5,90,genuine,1359.39,1210.8,0,22.968,-0.377493,2.4953,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
794184375,408,928309582,92.2203,92.22193518768,0,genuine,0,0,0,0,4.6,1.56949,-4.44089e-15,5,1.8,1.5,25,genuine,1742.06,2562.11,0,0.0135971,-0.00369725,1.54091,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
85236662,216,385680357,21.8269,21.827099944791,102,genuine,0,0,0,0,4.6,0.046608,0,5,1.8,1.5,89,genuine,1973.67,2395.78,0,21.9661,-0.515965,-3.05478,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
796313353,228,608452217,52.73,52.730169177249,0,genuine,0,0,0,0,4.6,1.69491,-0.00310094,5,1.8,1.5,15,genuine,1740.81,2514.85,0,16.0936,-2.02788,1.65865,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
224269877,102,1297286015,32.1782,32.178366447752,0,genuine,0,0,0,0,4.6,2.88316,-0.155146,5,1.8,1.5,65,genuine,1602.13,1430.45,0,13.6762,1.65888,2.03561,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1369467730,378,857123893,67.7826,67.785088164424,0,genuine,0,0,0,0,4.6,1.69315,0,5,1.8,1.5,37,genuine,1732.41,2443.87,0,0,0,1.69315,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
664818276,66,605951395,68.663,68.6697184273,0,genuine,0,0,0,0,4.6,-1.13409,-7.70495e-13,5,1.8,1.5,46,genuine,2130.21,3149.02,0,29.1767,-0.279766,2.53693,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
370497446,378,536141257,94.1231,94.630778518867,0,genuine,0,0,0,0,4.6,1.69315,0,5,1.8,1.5,50,genuine,1729.7,2422.26,0,8.92906,2.2732,1.69984,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
2034375750,36,962589135,86.6541,86.65696913271,0,genuine,0,0,0,0,4.6,2.0014,-4.17444e-13,5,1.8,1.5,98,genuine,1849.43,2832.93,0,7.60867,2.12275,2.51479,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
2057928091,102,1289678099,91.6993,91.888397356472,0,genuine,0,0,0,0,4.6,2.1819,0,5,1.8,1.5,22,genuine,1244.68,1091.63,0,0,0,2.3924,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1087817605,300,269735872,49.0413,49.04157808051,0,genuine,0,0,0,0,4.6,1.98557,0.0555177,5,1.8,1.5,106,genuine,1280.91,1157.26,0,18.9705,1.56967,-0.953276,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1719773107,432,1753823523,89.8439,89.844414517357,0,genuine,0,0,0,0,4.6,-2.71789,0.036379,5,1.8,1.5,1,genuine,1633.43,817.214,0,0.109415,-0.11486,2.73376,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
282586772,210,503974777,57.9262,57.927221844565,0,genuine,0,0,0,0,4.6,1.69315,2.13163e-13,5,1.8,1.5,66,genuine,1656.47,2197.47,0,13.9532,1.86593,2.26536,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
1043674225,96,1264053093,85.487,85.498670215033,0,genuine,0,0,0,0,4.6,2.26024,0,5,1.8,1.5,86,genuine,1474.14,1217.57,0,21.8581,0.568566,1.94522,5,1.8,1.5,FakeEEBLStopPositionUpdateAfterAttack,0,0,3
